popularity,is_collaboration,num_artists,track_name_length,release_year,release_month,release_day_of_week,is_explicit,artist_popularity,artist_followers
52,1,2,14,2007.0,1.0,0.0,1,83,18912162
52,0,1,11,2025.0,8.0,1.0,1,85,14990942
52,0,1,13,2017.0,10.0,4.0,1,84,12436593
52,0,1,15,2022.0,6.0,6.0,1,85,14990942
52,1,2,8,2012.0,1.0,6.0,1,84,34311895
52,0,1,8,2025.0,8.0,1.0,1,85,14990942
52,0,1,13,2021.0,9.0,4.0,1,85,14990942
52,1,3,29,2023.0,10.0,4.0,0,53,196808
52,0,1,8,1999.0,2.0,1.0,1,88,104677300
52,0,1,11,2013.0,6.0,1.0,1,82,27099455
52,1,2,38,2012.0,11.0,1.0,1,89,22723977
52,1,2,5,2021.0,6.0,4.0,1,85,21687055
52,0,1,14,2016.0,10.0,4.0,1,85,14990942
52,1,2,20,2024.0,4.0,4.0,1,90,41193212
52,0,1,10,2015.0,7.0,4.0,1,89,22723977
52,0,1,25,1990.0,3.0,4.0,1,72,11088183
52,1,2,49,1997.0,3.0,1.0,1,76,12787604
52,1,2,7,2013.0,1.0,1.0,1,86,17967990
52,0,1,19,2023.0,9.0,4.0,0,84,34311895
52,0,1,5,2025.0,8.0,1.0,1,85,14990942
52,1,2,27,2018.0,4.0,4.0,1,84,12436593
52,1,2,27,2018.0,4.0,4.0,1,82,27099455
52,1,2,15,2011.0,8.0,0.0,1,83,10393555
52,1,2,16,2017.0,10.0,0.0,1,84,23853911
52,0,1,29,2022.0,6.0,4.0,0,76,12787604
52,0,1,11,2024.0,2.0,4.0,1,85,10381399
52,0,1,15,2023.0,5.0,4.0,1,85,14990942
52,0,1,15,2016.0,8.0,2.0,1,82,19276073
52,0,1,12,2021.0,9.0,4.0,1,85,14990942
52,1,3,9,1999.0,11.0,1.0,1,78,15116155
52,1,2,32,2024.0,11.0,4.0,1,84,34311895
52,0,1,7,2022.0,8.0,4.0,1,85,14990942
52,1,2,11,2010.0,5.0,1.0,1,72,4296406
52,0,1,10,2021.0,9.0,4.0,1,85,14990942
52,0,1,35,1994.0,9.0,1.0,1,76,12787604
52,0,1,7,2020.0,1.0,5.0,1,87,24492412
52,0,1,11,2022.0,12.0,4.0,1,82,17353539
52,0,1,8,2022.0,11.0,4.0,1,85,14990942
52,0,1,20,2021.0,9.0,4.0,1,85,14990942
52,0,1,10,2017.0,6.0,4.0,1,89,22723977
52,1,3,5,2025.0,6.0,4.0,1,56,114511
52,1,3,30,2023.0,8.0,4.0,0,82,6020889
52,0,1,5,2024.0,4.0,4.0,1,82,27099455
52,1,2,30,2015.0,9.0,4.0,1,90,41193212
52,0,1,15,2017.0,8.0,4.0,1,82,19276073
51,0,1,24,2020.0,5.0,4.0,1,85,10381399
51,0,1,24,2017.0,11.0,4.0,1,82,19276073
51,0,1,13,2025.0,10.0,4.0,1,84,12436593
51,1,3,30,2021.0,6.0,4.0,1,85,21687055
51,0,1,9,2008.0,1.0,1.0,0,82,6020889
51,0,1,15,2023.0,11.0,4.0,1,85,14990942
51,1,2,47,2025.0,10.0,4.0,1,59,158322
51,0,1,24,2021.0,9.0,3.0,1,80,6617029
51,1,2,29,2025.0,6.0,4.0,1,86,17967990
51,0,1,16,2022.0,10.0,4.0,1,85,21687055
51,0,1,16,2020.0,7.0,2.0,1,82,27099455
51,0,1,5,2018.0,5.0,4.0,1,85,21687055
51,1,2,28,2009.0,6.0,0.0,1,82,27099455
51,0,1,14,2018.0,9.0,4.0,1,85,14990942
51,0,1,11,2019.0,2.0,4.0,1,85,10381399
51,0,1,13,2021.0,10.0,4.0,1,84,12436593
51,0,1,21,2021.0,9.0,4.0,1,85,14990942
51,1,2,11,2012.0,7.0,1.0,1,72,4296406
51,0,1,18,1999.0,2.0,1.0,0,88,104677300
51,0,1,10,2010.0,11.0,4.0,1,82,27099455
51,0,1,12,2020.0,4.0,2.0,1,85,14990942
51,0,1,9,2023.0,12.0,4.0,1,84,34311895
51,1,2,33,2018.0,11.0,4.0,1,85,21687055
51,1,2,48,2023.0,10.0,3.0,1,84,23853911
51,0,1,8,1999.0,2.0,1.0,1,88,104677300
51,0,1,10,2018.0,4.0,4.0,1,81,25971799
51,0,1,7,2024.0,11.0,4.0,1,82,19276073
51,0,1,6,2009.0,5.0,4.0,1,88,104677300
51,1,4,56,2023.0,6.0,4.0,1,84,12436593
51,1,4,44,2022.0,4.0,4.0,1,55,1157459
51,0,1,5,2021.0,8.0,6.0,0,89,31088986
51,1,4,15,2004.0,11.0,4.0,1,88,104677300
51,0,1,8,2019.0,2.0,4.0,1,85,10381399
51,0,1,7,2016.0,10.0,4.0,1,85,14990942
51,1,4,32,2018.0,6.0,4.0,1,81,25971799
51,1,3,8,2025.0,6.0,4.0,1,56,114511
51,0,1,14,2020.0,12.0,4.0,1,88,104677300
51,1,2,11,2011.0,8.0,0.0,1,86,17967990
51,1,3,20,2024.0,9.0,4.0,1,88,104677300
51,0,1,16,1996.0,7.0,1.0,1,72,4296406
51,1,2,45,2011.0,7.0,5.0,1,89,44682383
51,0,1,18,1999.0,2.0,1.0,1,88,104677300
51,0,1,11,2011.0,10.0,0.0,1,82,17353539
51,0,1,15,2023.0,5.0,4.0,1,85,14990942
51,1,2,6,2017.0,10.0,4.0,1,89,22723977
51,0,1,12,2019.0,12.0,3.0,1,85,14990942
51,0,1,13,2021.0,10.0,1.0,1,88,104677300
51,1,2,31,2025.0,9.0,4.0,1,84,12436593
51,0,1,12,2017.0,10.0,4.0,1,89,22723977
51,0,1,6,2018.0,5.0,4.0,1,85,21687055
51,1,2,33,0.0,0.0,0.0,1,89,44682383
51,1,2,27,2022.0,10.0,4.0,1,85,14990942
51,0,1,8,2023.0,6.0,4.0,1,85,10381399
51,1,4,12,2015.0,8.0,4.0,1,78,15116155
51,0,1,8,2015.0,7.0,4.0,1,89,22723977
51,0,1,13,2010.0,6.0,4.0,1,88,104677300
51,0,1,7,2017.0,7.0,0.0,1,85,14990942
51,1,4,52,2022.0,2.0,4.0,1,78,15116155
51,0,1,10,2020.0,2.0,4.0,1,85,21687055
51,1,3,23,2025.0,10.0,4.0,1,72,11088183
51,0,1,8,2020.0,1.0,4.0,1,88,104677300
51,0,1,8,2023.0,6.0,4.0,1,82,19276073
51,1,2,19,2020.0,11.0,4.0,1,89,22723977
51,0,1,17,2010.0,6.0,4.0,1,88,104677300
51,1,3,15,2025.0,6.0,4.0,1,56,114511
51,0,1,12,2014.0,12.0,1.0,1,82,27099455
51,0,1,12,2025.0,8.0,1.0,1,85,14990942
51,0,1,5,2025.0,8.0,1.0,1,88,104677300
51,0,1,12,2020.0,2.0,4.0,1,85,14990942
51,0,1,11,2020.0,2.0,4.0,1,85,14990942
51,1,2,20,2020.0,6.0,1.0,0,89,31088986
51,0,1,15,2022.0,1.0,4.0,1,86,17967990
51,0,1,9,2018.0,5.0,4.0,1,82,17353539
51,1,3,50,2018.0,9.0,4.0,1,85,14990942
51,1,2,28,2015.0,4.0,0.0,1,87,24492412
51,1,2,11,2014.0,12.0,4.0,1,84,34311895
51,0,1,8,2018.0,2.0,4.0,1,85,10381399
51,0,1,12,2023.0,11.0,4.0,1,85,14990942
51,0,1,16,2020.0,3.0,2.0,1,85,14990942
51,1,2,17,2020.0,10.0,4.0,1,84,23853911
51,0,1,21,2013.0,4.0,0.0,0,87,24492412
51,1,2,21,2021.0,5.0,4.0,1,84,34311895
51,1,2,55,2020.0,6.0,3.0,1,85,14990942
51,0,1,9,2021.0,8.0,6.0,0,89,31088986
51,0,1,7,2022.0,2.0,4.0,1,79,9701600
51,0,1,4,2013.0,4.0,0.0,1,87,24492412
51,0,1,15,2023.0,6.0,4.0,1,82,19276073
51,0,1,23,1995.0,3.0,1.0,1,78,22592720
51,0,1,7,2022.0,2.0,4.0,1,79,9701600
51,1,3,26,2017.0,10.0,4.0,1,89,22723977
51,1,2,28,2021.0,5.0,4.0,1,58,794179
51,1,2,11,1999.0,11.0,1.0,1,78,15116155
51,1,2,21,2020.0,3.0,4.0,1,82,19276073
51,0,1,1,2017.0,8.0,4.0,1,82,19276073
51,0,1,18,2021.0,7.0,3.0,1,79,9701600
51,1,3,46,2019.0,10.0,4.0,1,85,14990942
51,0,1,3,2023.0,12.0,4.0,1,85,21687055
51,1,5,15,2020.0,5.0,3.0,1,87,44849579
51,1,3,8,2025.0,6.0,4.0,1,56,114511
51,0,1,7,2022.0,1.0,3.0,1,85,10381399
51,0,1,4,2025.0,1.0,4.0,1,85,21687055
51,0,1,14,2022.0,2.0,4.0,1,79,9701600
51,1,2,35,1996.0,2.0,1.0,1,78,22592720
51,1,2,36,2010.0,9.0,1.0,1,89,44682383
51,0,1,7,2023.0,10.0,4.0,1,85,14990942
51,0,1,6,2020.0,2.0,4.0,1,85,21687055
51,0,1,31,2022.0,8.0,3.0,1,84,34311895
51,1,2,9,2022.0,11.0,4.0,1,60,2850819
51,0,1,8,2024.0,11.0,4.0,1,82,19276073
51,0,1,12,2006.0,1.0,6.0,1,82,6020889
51,0,1,12,2022.0,1.0,4.0,1,85,14990942
51,1,2,27,2019.0,8.0,4.0,1,84,12436593
51,0,1,6,2018.0,11.0,4.0,1,85,21687055
51,0,1,10,2023.0,12.0,4.0,1,84,34311895
51,1,2,33,2023.0,6.0,4.0,1,82,19276073
51,0,1,7,2015.0,12.0,4.0,1,82,19276073
51,1,2,6,2022.0,2.0,4.0,1,84,34311895
51,0,1,8,2018.0,2.0,4.0,1,85,10381399
51,1,2,21,2024.0,9.0,4.0,1,79,6607090
51,1,2,17,2014.0,12.0,4.0,1,84,34311895
51,1,2,32,2020.0,10.0,3.0,1,61,1676570
51,0,1,22,2011.0,9.0,1.0,1,82,27099455
51,0,1,23,1994.0,9.0,1.0,1,76,12787604
51,0,1,14,2016.0,1.0,6.0,1,95,103251589
51,1,2,33,2018.0,9.0,4.0,1,85,14990942
51,1,2,21,2022.0,2.0,4.0,1,84,34311895
51,0,1,5,2021.0,8.0,6.0,0,89,31088986
51,1,2,11,2024.0,4.0,4.0,1,89,22723977
51,0,1,7,2020.0,3.0,4.0,1,82,19276073
51,0,1,10,2016.0,2.0,4.0,1,84,12436593
51,0,1,29,2018.0,8.0,1.0,1,82,27099455
51,0,1,14,2022.0,10.0,4.0,1,85,21687055
51,1,2,11,2003.0,2.0,3.0,1,83,18912162
51,0,1,16,1988.0,8.0,0.0,1,63,6655056
51,1,2,30,2018.0,11.0,4.0,1,85,21687055
51,0,1,11,2008.0,1.0,1.0,1,72,11088183
51,0,1,19,2018.0,1.0,5.0,1,95,103251589
51,1,2,40,1997.0,3.0,1.0,1,76,12787604
51,0,1,8,2020.0,2.0,4.0,1,85,21687055
51,0,1,16,1996.0,7.0,1.0,1,72,4296406
51,0,1,13,2024.0,11.0,4.0,1,82,19276073
51,0,1,8,2022.0,1.0,4.0,1,85,14990942
51,0,1,8,2022.0,9.0,2.0,1,85,14990942
51,1,3,38,2019.0,8.0,4.0,1,84,12436593
51,0,1,14,2011.0,8.0,0.0,1,86,17967990
51,0,1,10,2023.0,10.0,4.0,1,84,12436593
51,1,2,25,2020.0,2.0,4.0,1,85,21687055
51,1,2,25,2025.0,9.0,3.0,1,65,638034
51,0,1,4,2024.0,4.0,4.0,1,82,27099455
51,1,3,45,2022.0,1.0,3.0,1,85,10381399
50,1,3,27,2024.0,4.0,4.0,1,82,27099455
50,1,2,4,2022.0,2.0,4.0,1,62,1564592
50,1,4,37,2024.0,12.0,4.0,1,81,15730309
50,1,3,2,2017.0,12.0,3.0,1,54,1200042
50,0,1,10,2022.0,1.0,3.0,1,85,10381399
50,1,2,12,2022.0,12.0,4.0,1,79,8635294
50,0,1,28,1997.0,3.0,1.0,1,76,12787604
50,0,1,9,2018.0,12.0,4.0,1,84,23853911
50,1,2,12,2022.0,11.0,4.0,1,60,2850819
50,1,3,15,2011.0,8.0,0.0,1,83,10393555
50,1,2,13,2021.0,5.0,4.0,1,80,11026955
50,0,1,7,2023.0,5.0,4.0,1,85,14990942
50,0,1,5,2017.0,8.0,4.0,1,85,21687055
50,0,1,10,2023.0,4.0,4.0,1,85,14990942
50,1,2,14,2013.0,1.0,1.0,1,86,17967990
50,0,1,11,2020.0,3.0,4.0,1,82,19276073
50,1,2,21,2025.0,3.0,4.0,0,82,6020889
50,0,1,18,2009.0,6.0,0.0,1,82,27099455
50,1,2,24,2020.0,3.0,4.0,1,82,19276073
50,1,3,48,2018.0,2.0,4.0,1,85,10381399
50,1,4,7,2006.0,1.0,6.0,1,78,22592720
50,0,1,22,2018.0,6.0,4.0,1,95,103251589
50,0,1,17,2018.0,12.0,4.0,1,84,23853911
50,0,1,18,2017.0,5.0,3.0,1,85,10381399
50,1,2,12,2012.0,1.0,6.0,1,73,3055959
50,1,3,40,2020.0,12.0,4.0,1,88,104677300
50,1,3,20,2022.0,1.0,2.0,1,83,18912162
50,0,1,7,2021.0,6.0,4.0,1,87,24492412
50,0,1,10,2022.0,10.0,4.0,1,85,21687055
50,0,1,19,2010.0,1.0,4.0,1,95,103251589
50,0,1,7,2019.0,8.0,4.0,1,95,103251589
50,0,1,13,2018.0,6.0,4.0,1,85,14990942
50,1,2,11,2024.0,4.0,4.0,1,89,22723977
50,1,2,11,2008.0,1.0,1.0,0,82,6020889
50,0,1,13,2016.0,10.0,4.0,1,85,14990942
50,0,1,5,2022.0,6.0,6.0,1,85,14990942
50,1,5,9,2023.0,5.0,3.0,1,44,51586
50,1,3,49,2018.0,2.0,4.0,1,58,1142940
50,1,3,38,2023.0,6.0,0.0,1,84,12436593
50,0,1,13,2016.0,4.0,2.0,1,89,22723977
50,1,3,25,2025.0,6.0,4.0,1,56,114511
50,1,3,44,2023.0,5.0,4.0,1,74,2322380
50,0,1,10,2022.0,1.0,4.0,1,85,14990942
50,0,1,12,2016.0,9.0,4.0,0,80,6617029
50,0,1,4,2004.0,11.0,4.0,1,88,104677300
50,1,2,17,2023.0,9.0,4.0,1,75,10914432
50,0,1,27,2023.0,10.0,4.0,1,95,103251589
50,0,1,11,2016.0,8.0,4.0,1,84,12436593
50,0,1,9,2021.0,9.0,4.0,1,85,14990942
50,0,1,24,2011.0,7.0,5.0,1,89,44682383
50,0,1,11,2023.0,11.0,4.0,1,85,14990942
50,1,2,35,2024.0,7.0,2.0,1,88,104677300
50,0,1,7,2017.0,12.0,4.0,1,88,104677300
50,1,4,53,2020.0,2.0,5.0,1,89,22723977
50,0,1,18,2022.0,8.0,4.0,1,85,14990942
50,1,3,5,2025.0,6.0,4.0,1,56,114511
50,1,2,21,2015.0,5.0,1.0,1,82,17353539
50,1,2,33,2016.0,10.0,4.0,1,85,14990942
50,0,1,17,2024.0,12.0,4.0,1,82,27099455
50,1,2,25,2018.0,2.0,4.0,1,65,2031041
50,0,1,20,2004.0,11.0,4.0,1,88,104677300
50,0,1,15,2018.0,12.0,3.0,1,85,14990942
50,1,3,40,2020.0,5.0,4.0,1,89,22723977
50,1,2,30,2018.0,3.0,4.0,0,90,75610734
50,1,3,36,2013.0,6.0,1.0,1,82,27099455
50,1,2,11,2020.0,11.0,4.0,1,89,22723977
50,1,3,7,2024.0,2.0,4.0,1,58,360952
50,0,1,15,2020.0,12.0,4.0,1,88,104677300
50,0,1,12,2020.0,9.0,4.0,1,85,14990942
50,1,2,28,2020.0,2.0,4.0,1,85,21687055
50,1,3,41,2020.0,2.0,4.0,1,83,10146489
50,1,2,27,2018.0,10.0,4.0,1,85,21687055
50,1,3,6,2023.0,10.0,4.0,0,61,127002
50,0,1,9,2017.0,11.0,4.0,1,80,6617029
50,1,2,7,2012.0,10.0,0.0,1,89,44682383
50,0,1,13,2003.0,2.0,3.0,1,83,18912162
50,0,1,4,2016.0,8.0,4.0,1,84,12436593
50,0,1,19,2010.0,11.0,4.0,1,82,27099455
50,0,1,16,2005.0,8.0,1.0,1,89,31088986
50,1,2,17,2005.0,1.0,5.0,1,82,6020889
50,0,1,6,2017.0,5.0,4.0,0,80,6617029
50,0,1,4,2018.0,9.0,4.0,1,86,17967990
50,0,1,11,1994.0,4.0,1.0,1,72,4296406
50,1,2,23,2023.0,10.0,4.0,1,74,8309985
50,0,1,8,0.0,0.0,0.0,1,95,103251589
50,1,2,34,2023.0,6.0,4.0,1,84,12436593
50,1,2,14,2021.0,12.0,4.0,1,85,14990942
50,0,1,9,2017.0,8.0,4.0,1,85,14990942
50,1,2,9,2012.0,1.0,6.0,1,84,34311895
50,1,3,32,2017.0,11.0,4.0,1,74,5151446
50,0,1,12,2014.0,8.0,0.0,1,90,41193212
50,0,1,11,2023.0,4.0,4.0,1,85,14990942
50,0,1,3,2018.0,9.0,4.0,1,85,14990942
50,1,2,35,2018.0,4.0,4.0,1,81,25971799
50,0,1,5,2009.0,5.0,4.0,1,88,104677300
50,0,1,10,2019.0,1.0,4.0,1,89,22723977
50,0,1,12,2009.0,5.0,4.0,1,88,104677300
50,0,1,10,2011.0,9.0,1.0,1,82,27099455
50,0,1,7,2024.0,11.0,4.0,1,82,19276073
50,1,3,40,2022.0,8.0,4.0,1,88,104677300
50,1,2,33,2020.0,12.0,4.0,1,88,104677300
50,1,2,11,2016.0,7.0,4.0,1,84,23853911
50,0,1,16,2018.0,7.0,4.0,1,89,22723977
50,0,1,27,2018.0,10.0,4.0,1,85,21687055
50,1,2,26,2021.0,5.0,4.0,1,76,13074607
50,1,2,17,2015.0,4.0,3.0,1,84,12436593
50,1,2,21,2018.0,4.0,4.0,1,84,12436593
50,0,1,40,2012.0,10.0,0.0,1,89,44682383
50,1,2,28,2015.0,4.0,0.0,1,87,24492412
50,1,2,9,2017.0,11.0,4.0,1,74,5151446
50,0,1,10,2016.0,9.0,4.0,0,80,6617029
50,0,1,8,2020.0,9.0,4.0,1,85,14990942
50,0,1,3,2017.0,6.0,4.0,1,89,22723977
50,1,2,36,2018.0,2.0,4.0,1,85,10381399
50,1,2,12,2021.0,12.0,4.0,1,85,14990942
50,0,1,13,2022.0,5.0,0.0,1,89,22723977
50,1,3,13,2016.0,7.0,4.0,1,71,1935858
50,1,4,15,2000.0,2.0,1.0,1,72,11088183
50,1,3,22,2017.0,2.0,4.0,0,89,22723977
50,1,2,34,2017.0,12.0,4.0,1,88,104677300
50,1,2,28,2021.0,10.0,4.0,1,84,12436593
50,0,1,7,2015.0,7.0,4.0,1,89,22723977
50,1,3,38,2019.0,7.0,4.0,1,62,821864
50,0,1,12,2022.0,5.0,0.0,1,89,22723977
50,0,1,58,0.0,0.0,0.0,0,76,12787604
50,0,1,7,2020.0,11.0,4.0,1,85,14990942
50,1,3,31,2021.0,8.0,4.0,1,53,286880
50,0,1,10,2022.0,8.0,4.0,1,88,104677300
50,0,1,7,2022.0,9.0,2.0,1,85,14990942
50,1,2,9,2008.0,1.0,1.0,0,82,6020889
50,1,2,12,2017.0,10.0,4.0,1,89,22723977
50,1,5,73,2019.0,7.0,4.0,1,62,821864
50,0,1,12,2024.0,12.0,4.0,1,82,27099455
50,0,1,10,2024.0,11.0,4.0,1,89,22723977
50,1,2,31,2018.0,6.0,4.0,1,85,14990942
50,1,2,8,2024.0,4.0,4.0,1,89,22723977
50,1,4,45,2021.0,4.0,4.0,1,63,288308
50,0,1,9,2022.0,7.0,5.0,1,85,14990942
50,1,2,26,2017.0,6.0,4.0,1,84,12436593
50,1,2,25,2023.0,3.0,4.0,1,86,17967990
50,1,2,22,2022.0,4.0,4.0,1,64,626603
50,1,3,8,2024.0,4.0,4.0,1,89,22723977
50,0,1,9,2021.0,9.0,4.0,1,85,14990942
50,1,5,12,1992.0,12.0,1.0,1,78,15116155
50,1,2,15,2009.0,5.0,4.0,1,88,104677300
50,1,2,21,2023.0,8.0,4.0,1,45,189164
50,0,1,13,2005.0,3.0,3.0,1,83,18912162
50,1,3,27,2018.0,10.0,4.0,1,89,22723977
50,0,1,7,2016.0,8.0,4.0,1,84,12436593
50,0,1,25,2016.0,3.0,4.0,1,89,44682383
50,1,2,38,2023.0,4.0,4.0,1,85,14990942
50,0,1,18,2019.0,8.0,4.0,1,95,103251589
50,0,1,19,2015.0,8.0,4.0,1,78,15116155
50,0,1,19,1991.0,11.0,1.0,1,78,22592720
50,0,1,7,2025.0,8.0,1.0,1,85,14990942
50,0,1,17,2010.0,11.0,4.0,1,82,27099455
50,0,1,2,2017.0,7.0,2.0,1,85,14990942
50,1,2,26,2025.0,7.0,5.0,1,82,17353539
50,0,1,8,2021.0,9.0,4.0,1,85,14990942
50,0,1,15,2025.0,3.0,4.0,1,85,14990942
50,0,1,5,2020.0,1.0,4.0,1,88,104677300
50,0,1,14,2022.0,1.0,4.0,1,85,14990942
50,0,1,25,2009.0,5.0,4.0,1,88,104677300
50,0,1,17,2009.0,5.0,4.0,1,88,104677300
50,0,1,25,2010.0,9.0,1.0,1,89,44682383
50,1,3,42,2013.0,4.0,0.0,1,87,24492412
50,1,2,24,2024.0,4.0,4.0,1,89,22723977
50,0,1,16,1988.0,8.0,0.0,1,63,6655056
50,0,1,11,2023.0,11.0,4.0,1,85,14990942
50,1,2,7,2021.0,6.0,4.0,1,85,21687055
50,0,1,13,2020.0,4.0,4.0,1,85,14990942
50,0,1,13,2024.0,11.0,4.0,1,82,19276073
49,1,2,14,1999.0,2.0,1.0,1,88,104677300
49,1,2,39,2022.0,10.0,4.0,1,85,21687055
49,1,2,25,2020.0,9.0,4.0,1,85,14990942
49,0,1,22,1997.0,3.0,1.0,1,76,12787604
49,0,1,2,2015.0,5.0,1.0,1,82,17353539
49,1,2,9,2023.0,6.0,4.0,1,67,2415760
49,1,2,45,2017.0,6.0,4.0,1,84,12436593
49,0,1,9,2017.0,10.0,4.0,1,89,22723977
49,0,1,14,2005.0,1.0,5.0,1,82,6020889
49,0,1,12,2020.0,11.0,4.0,1,85,14990942
49,1,3,28,2021.0,8.0,4.0,1,72,4296406
49,1,2,24,2024.0,10.0,3.0,1,62,341195
49,0,1,22,2016.0,3.0,2.0,1,89,44682383
49,1,3,33,2020.0,5.0,4.0,1,88,28386090
49,0,1,16,2023.0,6.0,4.0,1,82,19276073
49,0,1,6,2020.0,11.0,4.0,1,85,14990942
49,0,1,8,2019.0,12.0,4.0,1,62,1319380
49,0,1,9,2020.0,5.0,4.0,1,89,22723977
49,0,1,10,2020.0,2.0,4.0,1,85,21687055
49,1,3,57,0.0,0.0,0.0,1,76,12787604
49,0,1,15,2020.0,11.0,4.0,1,89,22723977
49,1,2,41,2021.0,5.0,4.0,1,84,34311895
49,1,2,9,2008.0,1.0,1.0,1,86,17967990
49,0,1,23,2018.0,5.0,4.0,1,82,17353539
49,0,1,5,2021.0,3.0,4.0,1,79,9701600
49,0,1,33,2018.0,10.0,4.0,1,85,10381399
49,0,1,13,2023.0,5.0,4.0,1,85,14990942
49,1,9,16,1999.0,11.0,1.0,1,78,15116155
49,0,1,7,2025.0,6.0,4.0,1,86,17967990
49,1,2,39,2022.0,1.0,3.0,0,82,6020889
49,1,4,42,2017.0,5.0,6.0,1,59,710619
49,0,1,23,2003.0,2.0,3.0,1,83,18912162
49,0,1,6,2022.0,10.0,4.0,1,85,21687055
49,0,1,8,2020.0,1.0,4.0,1,86,17967990
49,1,2,29,2010.0,9.0,1.0,1,89,44682383
49,0,1,6,2010.0,11.0,4.0,1,82,27099455
49,0,1,15,2019.0,1.0,4.0,1,89,22723977
49,0,1,9,2025.0,1.0,4.0,1,85,21687055
49,0,1,10,2021.0,8.0,6.0,0,89,31088986
49,0,1,7,2018.0,7.0,4.0,1,89,22723977
49,0,1,15,2022.0,5.0,0.0,1,89,22723977
49,1,2,9,2010.0,1.0,4.0,1,86,17967990
49,1,3,45,2023.0,11.0,2.0,1,79,6607090
49,0,1,8,2016.0,3.0,4.0,0,80,6617029
49,0,1,14,2020.0,3.0,4.0,1,82,19276073
49,0,1,9,2020.0,8.0,4.0,1,86,17967990
49,0,1,11,2018.0,6.0,4.0,1,85,14990942
49,1,2,19,2024.0,4.0,4.0,1,89,22723977
49,0,1,7,2010.0,1.0,4.0,0,95,103251589
49,1,3,9,2024.0,8.0,5.0,1,69,1044048
49,0,1,13,2018.0,2.0,4.0,1,89,44682383
49,0,1,13,2017.0,6.0,4.0,1,89,22723977
49,0,1,13,2019.0,2.0,4.0,1,85,10381399
49,0,1,7,0.0,0.0,0.0,0,63,6655056
49,0,1,27,2012.0,10.0,0.0,1,89,44682383
49,1,2,32,2023.0,6.0,4.0,1,84,12436593
49,1,3,39,2020.0,8.0,4.0,1,72,4296406
49,0,1,4,2018.0,6.0,4.0,1,85,14990942
49,1,2,74,2015.0,4.0,0.0,1,87,24492412
49,1,2,28,2020.0,4.0,4.0,1,84,23853911
49,0,1,14,2022.0,11.0,4.0,1,85,14990942
49,0,1,12,2019.0,12.0,4.0,1,85,14990942
49,1,2,62,2022.0,6.0,4.0,1,72,12308913
49,0,1,8,2024.0,11.0,4.0,1,89,22723977
49,1,2,19,2016.0,8.0,4.0,1,84,12436593
49,1,2,24,2023.0,8.0,1.0,1,79,14128985
49,1,3,46,2016.0,10.0,4.0,1,85,14990942
49,1,2,12,2022.0,3.0,4.0,1,77,12965629
49,0,1,54,1997.0,3.0,1.0,1,76,12787604
49,0,1,10,2015.0,7.0,4.0,1,95,103251589
49,1,8,93,2013.0,4.0,0.0,1,87,24492412
49,0,1,11,2023.0,5.0,4.0,1,85,14990942
49,0,1,3,2024.0,11.0,4.0,1,89,22723977
49,1,2,28,2022.0,1.0,4.0,1,85,14990942
49,0,1,12,2020.0,9.0,4.0,1,85,14990942
49,0,1,9,2019.0,12.0,4.0,1,84,12436593
49,0,1,9,2018.0,10.0,4.0,1,89,22723977
49,1,2,33,2025.0,2.0,4.0,1,53,183830
49,0,1,12,2004.0,2.0,1.0,1,89,31088986
49,1,3,47,2022.0,3.0,4.0,1,76,8027024
49,0,1,17,2004.0,11.0,4.0,1,88,104677300
49,0,1,15,2002.0,5.0,6.0,1,88,104677300
49,1,2,30,2018.0,3.0,2.0,1,82,17353539
49,0,1,12,2025.0,7.0,4.0,1,85,14990942
49,0,1,8,2017.0,8.0,4.0,1,85,14990942
49,1,3,14,2021.0,7.0,3.0,1,54,260541
49,1,3,22,2020.0,11.0,4.0,1,63,1657249
49,1,2,35,2019.0,11.0,2.0,1,68,3103854
49,0,1,3,2018.0,9.0,4.0,1,85,14990942
49,1,3,29,2018.0,2.0,4.0,1,61,877538
49,1,2,25,2016.0,9.0,4.0,1,86,15058026
49,0,1,7,2024.0,12.0,2.0,1,84,12436593
49,0,1,8,2022.0,9.0,2.0,1,85,14990942
49,1,3,31,2022.0,1.0,3.0,0,82,6020889
49,0,1,7,2020.0,1.0,4.0,1,88,104677300
49,1,2,22,2017.0,6.0,4.0,1,84,12436593
49,0,1,5,2023.0,11.0,4.0,1,85,14990942
49,1,3,44,2021.0,10.0,4.0,1,84,12436593
49,0,1,10,2022.0,1.0,4.0,1,85,14990942
49,1,2,10,2025.0,4.0,3.0,1,76,2713936
49,0,1,8,2023.0,6.0,4.0,1,82,19276073
49,1,2,30,2019.0,8.0,4.0,1,84,12436593
49,0,1,8,2020.0,4.0,4.0,1,85,14990942
49,0,1,14,2025.0,6.0,4.0,1,86,17967990
49,1,3,8,2025.0,6.0,4.0,1,56,114511
49,1,2,12,2001.0,1.0,0.0,1,78,22592720
49,1,3,30,2018.0,10.0,4.0,1,89,22723977
49,1,2,38,2017.0,12.0,1.0,1,80,11026955
49,1,2,32,2016.0,10.0,4.0,1,85,14990942
49,1,2,15,2022.0,3.0,4.0,1,77,12965629
49,0,1,10,2024.0,11.0,4.0,1,82,19276073
49,0,1,7,2001.0,12.0,1.0,1,72,4296406
49,0,1,7,2016.0,3.0,4.0,1,84,12436593
49,0,1,4,2022.0,4.0,4.0,1,85,14990942
